tshirt,positive_pant,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9
201216660,160116105,158724081,185842663,196431897,103984598,183407142,195882210,86237293,195786487,195502481
201258137,43538366,194384946,185318708,105137774,172913572,124967799,194327959,188668575,182863863,194343168
201321555,194317190,186873389,198273796,191677247,167519470,197520600,104031218,160011303,196092758,178929792
201697334,166190650,119380232,171523219,150652985,186877080,96401703,194234823,193075769,151722587,188107839
201829678,194628122,141254880,176110934,176357892,92820737,171702110,195418618,151488614,186859166,64434213
201897129,183905495,184822001,148250134,185322416,179791852,174342565,189455890,133107508,135638520,178043351
201904210,199273622,171592006,186009388,68351757,181244992,187080589,196688207,188929191,169644121,169020530
26220424,72513591,179777977,190066438,133277821,189245001,201258115,6690659,199003994,192572799,133536702
29926268,201357819,138349722,195845655,188426553,151876708,151576576,181671131,169606193,192500599,173332968
35476178,186083496,194241102,182937139,149775253,196282166,103080672,117611967,151323812,118847097,181659359
37820241,172937858,185753503,193772470,158879605,187550300,189630333,197954966,191089769,185658152,169916764
42023886,107148342,193426792,162506261,184541685,183021983,136474485,190611272,182068498,145640126,146159127
45993451,67997123,186533191,196452024,69063794,186804073,195618669,185084633,158864597,165034487,200728051
50322351,66927009,104413738,128083417,180513434,197649016,163895484,192418982,185157023,179586434,198522590
57060275,126175771,149481531,154014238,157761719,190170827,89101715,190164492,189348787,172130290,157372483
63055235,137997774,180845213,167112539,179697459,151867569,138025319,151964642,189550444,181569039,157449228
63401060,77281463,186260123,195324804,161268634,195819022,187954554,176820568,163111503,169352091,184422495
64148318,96491854,186070185,97868028,187146623,179294407,188373213,84264737,192688341,156087368,194593556
64899826,63742359,184600796,122181093,180172582,182349701,201306514,138626886,146805662,178325519,160658788
65665072,20198247,182218895,170355462,143081469,199026984,159128708,195043494,129665271,164592988,183707022
67275301,162173862,102162482,166591566,172805213,160034879,193271141,179635633,186533204,151872790,192814241
67555371,122357070,195827872,167986064,166150242,184063326,195894939,195637213,170573124,190827862,164542233
67751742,84376900,194837496,186877080,187961902,176576530,189853221,174619956,158767665,191607636,194409308
68357679,71851472,126908938,149830818,177444402,159128708,197848010,48702111,15507079,78879882,181653300
71043591,197203274,196422284,155849291,149677977,201079492,192997667,91815559,161636044,179530281,151722587
71373302,125856173,180364608,163358470,190907231,178639372,171143194,154981855,160424875,9301488,156193853
71559726,128452245,152703009,201429600,174342565,139395418,194757446,191014120,145216496,106618090,181594060
71854046,191794060,171989974,193092109,161445818,158724081,175021094,190634963,191341137,149549584,167858652
71949771,37713081,150738540,171701711,145904319,188824680,173041868,159799819,200391426,173178470,200886508
72761710,58371838,188194951,197838802,162638071,127467781,174612840,163027729,142869933,138610347,56660516
76990442,65354882,191556318,190210955,168442265,158595522,180241003,164419203,170127798,52047133,183373428
78436752,81413371,183318867,193564737,160706489,185056324,169156145,149931256,177687201,139479783,92462773
78643868,73613445,136838585,22624930,191346945,176824874,170163630,186596254,165269211,477141,158175636
80414335,147419314,191491331,191292231,193513471,178310318,184181077,145069351,158996893,155880421,94986114
82779942,127293748,184511538,197048851,150094286,185603738,192581789,164586423,177314649,195664725,150252920
83630177,51285135,191427767,188151310,163586569,162150541,147365870,144628954,196895748,143358959,180005110
85309880,135022921,145080587,194610067,193706704,181698646,116347563,188128949,152650868,182617051,163787819
88788232,191597987,189647479,170941553,193804610,191371365,77607632,115940927,185841519,196600071,180387624
88878262,62115550,174141513,161103461,187673148,191587661,165893589,185598155,197649016,178190724,159130634
90861273,77702804,141376709,159518515,182421250,194793414,142780920,151061775,162410122,182576138,196352343
91084085,158583964,173460022,172850147,161435094,183982528,163586776,136130831,195554234,179433302,196846208
91896667,181817397,156452148,136388181,173948196,158196407,129441582,199605526,198609788,141764838,105923809
92289683,146280277,190023351,199815792,72122116,60474016,171957213,180834228,145508069,194281910,196546637
92368193,179904105,109264339,190366907,174119721,178055688,176467609,187391201,134702882,133220337,201553596
92400571,93412013,174131198,194074988,174579343,197494259,199172485,194677492,172851485,194032080,197838802
93653362,101879877,181657485,81413371,195617414,63316923,182653339,174662809,189269838,193099355,164903407
95663764,188740309,185416672,155994357,153665515,196344895,118359285,147831981,152160685,176706008,187998673
96983099,117576567,142457696,196485617,181254295,153828813,199563602,150900979,180979859,173608107,121905402
97742064,95198643,140993761,186735608,196573142,178475928,185914044,166635495,192143198,187961902,180796086
98413698,53207825,156841305,134903842,171093872,193867907,191656928,195069458,50416429,70356214,184088588
99180026,108849022,155733385,193804304,126630881,146837938,197216670,94891720,200370590,174467390,180647845
99672147,96221660,167449058,136873944,154371991,196556131,156649028,161136090,102217346,200370590,176764457
99689481,77873244,147395235,173918482,193610922,167046437,182260680,138736485,152959095,200343031,198066317
