tshirt,positive_pant
133244661,126986104
80642335,78333416
196444904,191486343
155919735,127329296
74761785,80578840
195839805,191649237
152298488,154710267
205651207,210266695
185423572,179660718
149586997,149311724
58098135,53089825
126665860,128932481
195621071,151020313
134840686,143940336
170433369,198861600
93920852,96714329
147701949,74364007
195986228,194089854
210391145,205648773
192152877,150687320
124249431,117851263
119428750,127940862
149841575,150967968
207339671,203783182
174672488,178913161
97634707,98687652
219725436,206603804
37587259,34325549
119828187,129309181
201078963,131562511
113029689,112105648
175165693,173726259
128816681,142111918
54873163,97712557
140539702,145604273
134051903,74161712
100679541,114124212
165786225,189131356
116785448,115435717
200795510,203366878
113954321,118862360
93524411,100097599
206372231,214272771
22898127,34095458
146587129,210435545
107720090,128494168
176458608,181716690
189589139,114067099
49965160,48297898
131491142,126630881
94883037,85651820
141585940,197355743
95224045,102754669
148665236,75491939
157895122,66311289
213601954,215800707
22953729,65667916
180382010,181836903
54191870,48304548
93406650,111475528
214863770,194156971
180787552,191903896
29935367,29289652
17545983,49264588
66634255,65846293
162933022,187363395
119700313,126175771
66303967,10219102
3570095,86814255
105036854,105036722
55771948,55283745
161856455,63795135
178836243,163296044
153558972,174816216
160080212,153451094
149684874,142555414
138394933,59143380
106765368,108091989
154432296,164436974
135083763,117522017
168721665,168179940
134215449,146599012
60277132,55819885
172009806,173797224
156523856,152634417
185339542,173126762
197390952,206630888
148238266,127897952
125819663,134219285
86639883,56860340
181971929,185695873
107694155,89490324
153365368,152052649
203886196,200298832
22902621,22873515
119828961,113583220
75933662,76689961
99237022,96086948
160455835,146893277
145359930,167674995
132927160,133108529
170837805,171176315
149104563,154961261
78791910,78622116
118946872,23051529
162670160,168554194
78091969,50705542
64289921,34519725
157620151,179625487
51011825,45235878
148000748,151263056
141229233,151521529
63823165,118617447
62753704,139902873
186723452,160028089
105119869,7109032
138012207,31449889
132665452,129450469
191246644,187273906
64255437,67370069
164292640,157021907
174531097,109634894
121554171,115584926
209682101,206174920
104391025,42874334
67681026,64500608
163717220,166334342
208558030,96693930
126429897,120604692
213152962,199455668
184871478,189461998
211838097,206630888
199043100,182988411
144150946,149576405
144137350,137862221
50708960,20286652
173405390,171491988
164634466,166577731
130535156,105782956
146311810,16673848
174489024,179704482
114163885,117179827
148404734,202738710
90754772,88045809
80486286,78508987
158808339,158779400
192581319,196852301
144214214,94076650
192382788,184669742
7583539,6080380
176957763,195189469
100060655,88015289
68069470,67670413
116306639,118133081
213083766,212639819
108580813,153807671
108480643,102968622
72337596,71016626
143146868,107891166
85929558,181298080
144106996,146739523
214601457,213876042
49364294,10530103
195189556,85815831
195780110,195984406
143476209,120137428
41159476,126175771
67522430,67869700
56901978,53761254
194965408,174008996
175424813,179839841
150967000,138016755
164545821,166367125
141927799,149928766
146587315,25484653
129508499,90046317
98657784,77849196
147428884,148821778
41288547,34802382
165227107,165661979
142913421,141479280
185660390,156129675
50332669,52152712
100239810,98973324
145620300,125903286
53083372,99716639
149374712,148744993
95320041,92647485
152123098,150194222
152766012,150210525
69963810,108274923
193947897,182363881
144672636,144497840
158100377,158329834
13655815,87793308
90770445,85201837
205858485,204154025
184485996,154719064
69294236,70186088
54429130,165695303
181621833,180834228
71403681,81048349
77391337,120570188
37021051,55820846
92655303,38027746
157988214,163111084
152737208,155999509
140539702,75702610
200725352,200034337
194821836,218652934
204915615,210181103
122356831,194302044
108386481,68159598
96849797,100461251
204915615,206630888
157634311,150957524
82666110,56860340
109598340,112728808
176748718,179045724
74089757,48904541
132565072,139846968
153361768,146251248
103293372,100888640
63193429,64355670
210671551,208461509
72161919,73369516
160097524,193917753
216222381,204071710
97111737,86787284
152604667,155051426
206717194,205118876
190167039,188719413
85093844,60538673
199987425,199346615
192179476,195621107
124316327,127565539
102967237,201071395
192386959,186806462
161217851,139856993
122230335,125901151
49577341,9140331
125380948,42571404
178046208,88217806
207869589,205746658
170714759,168545461
62755305,65084242
214603189,184541685
212225747,212597178
182085844,207148979
215872228,213085090
150144219,149781232
216640294,213153643
70769423,67603692
196275116,202126507
157570689,147725616
202482927,201438362
167901385,165577263
140539702,173409141
77032328,138010794
201392779,194793108
60393766,58062372
202060799,208113463
142718540,154221758
69810160,78091122
180556187,181375175
141422294,135353565
202096005,204121597
132210422,138738357
125587349,136487099
123732674,172010101
144444467,174098513
117574676,95394213
92655303,74729984
216160273,211087659
129524367,146311588
19774761,181156496
145969558,144518140
60461610,79694954
53378264,54872457
101569459,84502971
115738196,106116182
120986308,122360691
97844121,114203905
74368907,102203301
67255485,90197876
75743066,93225939
73558816,67751548
65584283,89540623
113397368,126771321
148295945,144159254
126404917,1093169
149205437,148821778
205446245,193956974
143938614,145721022
184388930,189152813
161207221,146417575
148351994,153807671
158869071,166247971
208735043,211874867
160034794,156537008
179908818,185341403
208154631,195560497
209378149,209521954
92730730,124978658
201537775,175302027
145191122,162809377
73498085,86246377
213659699,217708753
162494374,92602171
188372246,156365039
113706817,111475528
65739552,15626240
151412501,93817018
147835201,159919899
148604418,140684089
53815285,51149424
211216458,207258676
61948600,57946193
11308997,10355877
79997723,77055504
120401785,108491232
173627543,173806676
117574676,150746551
82271116,84450233
70360455,114499573
87608950,87502955
140035388,142007685
207586060,207560000
212090036,198491256
175714263,112002063
190479176,197927670
112873688,139111576
100758559,83314341
64428097,63265045
183815316,187006809
106099450,129563127
196396138,130668303
143102917,133327131
201534333,192399016
179869432,177123896
209898642,158230687
136205879,147513236
175824129,107768450
206268932,206269007
11429705,6432966
145519541,148303388
190177749,190757275
126939558,134293639
65068770,72315205
203215884,197390489
67634459,63424555
20164908,131016408
163140897,142176735
144086220,167321576
220691265,215871803
98337970,73862687
159586900,217990337
154320713,160842152
185957022,149183327
124251739,123802061
115328268,179445814
176303724,195189411
204565421,201987660
105061755,103625021
88251591,95282874
103646681,164186176
115174892,51055244
193466665,183815955
125836732,132563689
142883807,139946891
195893912,192916043
217111048,208596397
39328741,39829503
196153418,191778796
182977167,172544698
145685962,139811892
15413376,51398686
114722640,139537650
200785116,207434377
104442694,131150972
193192417,180937920
149115685,146121287
194258054,213069337
207252252,209331908
130442524,101382695
55978001,49551652
185660390,196574702
25615134,17300188
150531033,161189500
61024991,61029980
119831896,90929165
135965756,32719816
172914209,186950747
207236327,197547572
60525959,99935172
154882655,143939376
70033829,74509767
38122269,82606396
206511556,206003200
130482246,152290990
183808566,162932168
27170496,3089990
114346798,9301496
163450126,169932209
202975247,193488445
150717325,163113245
35214229,28530479
23850877,22912627
100479204,154337694
203885200,211728352
143266361,126881350
15815996,16141301
154320713,158767665
11429705,65004330
88796949,76069059
111215976,134482133
77912742,61474864
120984520,114463152
66086171,51943087
110248487,111944922
179592260,121679795
144416500,130385239
112185959,85184184
142852805,195127827
183641983,198132621
180618007,177087600
155699051,152219195
114098508,18227585
125777486,130517100
127398621,102233136
176761489,156912712
61779260,61993551
103444939,106273219
19146849,19422155
112897054,24209946
103100987,74321910
128604731,124194514
85576804,77601452
195069070,209198741
194508112,197190526
140468602,139111670
201932145,206904294
87781040,89008500
199916968,77990424
160818894,136243487
165860985,164892858
147407117,113074456
64480937,52863696
106422362,112033323
189575974,185069779
211160844,210755188
194335374,194989214
184793882,141135947
118983961,110343386
209144990,215913659
65952206,66002323
207309850,196153002
71249270,69968566
67751921,31183070
161380101,160809288
124316327,147733708
148030706,148077596
126343766,158761485
89628458,92232355
146708776,150065626
214105154,217824306
203213315,182862897
193511884,179998100
183997254,179006617
119494108,111878911
152814147,147513236
47385501,89082725
191393565,194234824
64527571,62759293
136567982,138000032
81642007,80049777
196656733,196671946
118439893,119922680
151455450,152544869
134475527,129526953
133809012,127619751
96620788,109972703
155131814,164496039
125216947,122592460
112764056,121190395
141144302,168372950
78307035,78333416
74022021,125639216
141098619,112740893
73608339,103968506
181697867,184934174
204132692,215534545
77453343,76533760
174120795,173097875
128478747,126715059
21833594,18159812
172742621,179318365
128222453,122957833
211829162,198631340
73558670,112716045
79992177,75491928
143968276,127830572
178046571,147212316
78933648,77194576
188594016,146588141
54873163,49714359
41445844,43580693
112003126,150338902
177320615,218608666
129674567,118636230
108386481,110544906
173142146,172324030
216190306,183401373
133934073,124875251
157476498,131082217
82217755,94899492
149597485,149576405
182423549,191564594
100168384,137802051
199067668,77803211
115871288,127619751
175217243,150687320
207659916,196350061
169177556,168683717
184631649,201020544
71847014,66823758
134491198,154035980
128139676,136130831
191565227,192418275
141589042,164260760
191773994,204121393
90469014,34494068
147130359,166367125
55177596,83646009
76011226,78142501
125588750,146367553
123610612,112025102
68510585,65880096
104039356,105459290
105712278,100859561
49040837,60395851
148255298,57866917
145133916,119210669
97684415,97684437
198228318,181288745
200467408,209481395
191635332,207733072
86328181,106705032
124057130,143899208
157019689,159693166
75570218,110183291
213274891,211020738
88846814,75389646
50000022,53233858
172746174,177865881
145416972,153481061
212302152,213416238
158786637,129525951
120476835,72830654
131455339,139607239
197275863,192392023
185332253,176788510
154818430,154710267
180392399,174570005
179206356,181836903
184515993,166367125
202598952,178342970
153767702,136704778
41319775,53499082
207909423,205101226
49148611,101702950
190323502,193667668
118281835,96086948
153666373,156593521
113058668,107537240
175840527,169594806
70615748,142049171
148616207,148503407
144347877,191554214
184324330,186772604
189555991,129094218
132623232,132708379
188063046,200253507
156525933,167679807
124491757,136196250
113103141,79926760
188353254,186070047
143149350,126052352
88092791,110668326
79122364,91776893
125586581,124177956
134261141,114589773
189428928,178336325
134994123,133362647
198410234,62965706
29910797,96954859
102213143,93332533
194777973,179244435
41998836,97435471
90047556,105459290
62825513,42874334
192374464,193516983
35988409,6363933
176643505,177087600
182234734,195490463
51920651,77905432
196172127,192934726
185071351,188970687
99699010,139431275
85045506,129606749
125799214,127514628
171349181,179625487
207438180,154367235
157972094,154313255
140885047,162368664
117677267,120623299
98945572,135696510
151045519,144159254
165860636,146367553
207306400,215294654
152935017,158095606
99081900,103172337
93852359,10454997
88111103,57535006
84111851,82932541
55816265,65615238
165911500,166298193
183995031,196932277
147705587,143091811
180969245,178637563
205402239,192408520
201891752,143620676
152633090,152358608
43861150,16891444
55388612,52961502
205281973,194599145
194104332,202797711
79495443,68625600
180761107,151020127
75076285,119771194
117507855,69128729
183375628,177084959
55693626,116152823
142385863,172047598
188127579,190422133
90679907,84310271
184899870,158921499
94319816,94899492
152826874,154589737
88167164,88151643
175482664,175989494
64895317,77601452
149094425,151582517
148324857,149775836
127263480,125675874
42183717,2221837
137889820,137663209
209982523,211974006
43474109,5711444
118255334,117497822
156279216,154440331
157570317,154111486
111088649,42768901
179532196,176565800
151434566,134599721
68069164,47392463
88421810,91148317
165860985,188948651
209285058,107556326
140767013,138010528
192351318,187321245
191691530,183870171
144351285,149479426
142239464,127253981
133842988,124609531
117319387,112216433
199419578,206904294
124349776,137344638
195779978,195029145
60815270,150894162
133755352,131068004
191849996,211162106
166334350,159449189
88421810,71545993
167227375,161834670
209145697,167707388
172932925,171908002
34518221,36314217
3457423,129526143
87448107,76069059
149031713,115908894
135602759,87576921
201868444,202344083
159835436,154313255
170837774,205058097
121795731,80578477
170227179,169050637
160097524,197225250
152620635,144536233
184083427,187398414
125586563,135324901
145040967,120653080
177652966,202140512
320016,9578746
100915047,106647308
148832141,149469760
183413718,167630514
105683526,112578303
139418608,68603825
116657329,112685129
131281323,111587175
31156602,48427504
127831038,104599173
162009995,212039089
138626793,145322180
113548975,114761991
155596084,151539200
195207375,195617744
139118931,143670821
77217473,48624149
132466402,131498338
141417333,143483772
195705336,207120019
189045263,187821381
152132656,2221837
160180103,141908848
211362696,191530478
212484036,214046531
87914012,66987246
185215516,183963132
61396719,62167527
159954567,114499573
149837750,161769692
75499149,57574535
139919179,88292238
118868513,119380232
90531717,70620170
181639131,67630929
154413524,144309709
200766538,205176428
159240313,154245652
65256044,108650190
193089907,192746172
79233939,73862510
189295500,178637563
191899552,210872816
159282329,159197815
86839969,29231103
83736471,82267423
89193525,89453597
110300162,129772973
193183035,194975109
149472142,144348117
23872961,128887349
12875236,82813962
67371985,67186018
33772325,48354934
184733284,146163956
70618352,69196965
172914683,169391841
176836928,170997038
191691505,191963588
194179991,201603670
130723488,152480157
68988603,68465661
174120795,174687290
160016429,165226519
138334670,139409027
54175381,55766062
140706839,191896412
152716064,134593248
209715313,202286843
174062694,191288466
181940873,72999909
165010198,53465249
208350458,174763370
47792104,48297898
104760680,65663426
189010273,158140694
147466546,146641873
163061411,31508767
107288687,55350048
220074544,204722209
193082790,194298210
215643402,215643989
79408692,87901552
132525981,181800572
124824063,122993131
150107279,149243364
189028143,172478723
170915431,127175083
181740679,178854548
157426515,169050637
151451578,167762423
191150058,203933556
89368335,88214988
207767086,178813949
77368077,80634073
162356274,111117658
161457655,136274661
143725589,147499640
96556704,111638930
144080454,143603385
87899682,97684365
126665860,126960832
193511884,191296584
165109466,159934010
165992277,38002791
48187378,42201594
153136219,159862301
61490034,59106195
64820075,64341000
119596021,119188254
167563542,41729883
120713131,111092135
182858265,160211256
74995704,64091620
158779472,129638429
62948415,86405641
125584003,119025626
176999520,181436915
205734600,176323171
178046130,133965781
151444511,156963159
99333906,119064078
206511556,125903063
167686311,142137347
139384753,121834791
196058791,209502828
180936629,156343228
154700439,146417575
79639403,85196365
61635213,53333718
193693983,193237098
129113287,112146721
57189591,47187710
195781773,189489803
57749747,76069059
179869432,178333427
55434297,106229316
146033772,2993032
89158467,61691281
202211344,196880714
160101153,147181210
207044849,213454710
183316767,171791248
178506946,177774637
52903642,38634570
201432281,200705769
145115299,153640034
129981735,127306580
191552666,144495206
129514686,127340447
147597573,140617774
138025818,126424036
154360141,157204497
18527869,18804561
194275774,163468278
71952704,62268291
80106713,157014589
142500127,148484707
135567672,177619057
129535220,124618724
76481727,84562617
98139069,88215279
83467438,82805969
141001907,140937571
199987425,195286830
31965838,79120228
192142918,198173139
125585821,120533897
49577390,91953859
70620873,77610844
204526891,204265081
56138416,55592767
23222169,35463270
77836074,75158358
183981031,106440605
60918043,74633238
134898439,156752604
146187666,92579171
156812646,183003446
40320685,61811575
139036844,134985353
126622185,70056315
157191287,143370829
100679541,96954859
155146523,188155879
146437398,84705482
194875916,179545153
184172084,185734305
182324616,173790852
126085256,120533897
161590953,135695313
124562017,132414195
58185430,51051194
164454370,164008162
201497503,203527526
116332113,52288700
134076125,129912810
174011602,191577607
192631309,191204781
205679562,205370441
180171006,199069262
213418667,207148979
106898722,136243487
134361803,132659339
201150904,205002649
11429705,96565840
59557742,61442789
185038661,182423122
72771228,74253630
203507857,206442689
89406225,112146721
55255499,77905476
98257901,179085561
181545746,169476155
70880213,3666753
135626450,132744491
45744648,46315274
127701002,124432355
142407017,144407079
63818898,69691538
197275863,180518546
56202507,76069059
191534463,190822615
63780507,63162757
88240518,58290183
211967519,209511133
93786813,111227877
136804044,89819283
48104521,51897940
149392661,176513337
166854199,169955035
52816270,76220466
191045910,191173267
65479991,60746056
174652107,194706701
142407017,148484707
61354235,89056850
80711476,67718841
212128059,214340591
206148850,219549845
207520684,206092844
158152716,143614515
146411015,154038005
109677421,110067609
201338281,184324840
102504742,114673442
69030231,105337376
109546157,119851993
123250023,47064041
194777467,188326144
118873647,15507079
122552608,124972927
112221771,110036237
134493425,130106933
171576246,163506438
116852883,116222168
102590682,112812478
146410789,141261178
170119415,163679375
100239810,103135174
126861698,128216391
152281277,89473215
149684874,135695313
100102776,84502971
104577153,109627270
202045324,194642565
139239144,147838018
162809015,178917975
163422428,165962010
150765468,143141754
169111647,162034167
19744223,13531622
166334350,160051009
57619809,42530221
214631099,217842022
77951019,61601595
76469100,76959543
143732127,142385883
67681026,60088889
147027565,108277339
68353487,85290499
92375632,90404210
132626050,131350103
113974314,129498986
39195270,38858780
170651338,123612557
178156627,179863175
86839969,2156405
134549733,165324074
158735784,155545700
152194218,153375535
171582270,173179275
190479176,209545593
139986035,136164888
214575991,200804541
136684622,133196582
50064454,50500228
194611319,189473775
155881301,159449744
103061769,82805969
47385501,7239651
187077857,149858429
180392376,176290787
107768850,108275663
219311791,217294904
191019525,192401744
67469774,70621545
62726077,157168971
171879207,163067375
98640278,5711444
61411677,85856597
63585978,62502995
164292910,174772241
129684960,125869100
175883867,205429610
154856512,145309855
178910242,179026596
143373545,142416837
143351441,147534293
146537703,150577652
126701719,134887253
218675414,3742663
145453388,128702152
126420689,165671524
191500364,194158430
30266872,34617316
149555809,146275956
162217294,188049680
146323197,148490173
177730490,206535099
65539401,67119154
116626378,134650479
91673120,103214472
145040967,193066415
184681498,181140607
127134374,126511723
214653096,159574047
106635725,87301787
156525766,105304481
185356165,186532523
156457052,162903468
164323702,172312067
61344269,63835615
173789377,167339938
213876639,201891088
217299512,203606281
24542177,74924314
100015289,74924314
211288952,211874343
98620352,82463938
187894355,172038023
146900680,146462567
159787937,185692417
33760070,4955823
213144853,212597178
205788993,202415097
160468951,172480787
186742985,184121071
97463889,89819283
100792549,100283176
71797278,62977412
196897237,209194668
101327864,32573724
169467729,174488534
147660506,152511037
202016873,179663360
95395885,113577231
215188787,176820568
124093209,114589773
105543561,109832638
125631280,149857210
100877241,102986658
183729183,202120286
103001679,58775870
173047938,134941795
89764333,91230858
134275990,135681530
182757526,114499573
166070398,156129675
111733930,112578303
193299268,179197801
214523018,205948347
152803099,169964732
162397763,159578467
90809056,90674028
50464666,76423491
200576064,192934726
98257901,95496319
55825874,49399990
140981383,148428612
120603777,105853365
63959530,62965706
71318915,70621545
185918187,186705629
207629993,205030058
146437398,147993227
193318701,173791143
215363031,215076108
47101248,75739543
148604044,191564594
74512337,106737810
66115290,170911783
183316263,203575914
149827602,162592620
202189004,203012812
89399477,94851861
158224683,131613737
102156288,104424511
33274217,210435424
76861317,78479891
212510002,212239743
201932145,205653759
101223881,75332677
120142794,98775053
99937100,78544894
96125638,124968277
190920716,180995691
65804638,112033323
177480734,187398414
201114493,199211438
48667990,48677245
219817232,212161581
117215526,97334805
46062465,79398738
136807832,176335532
209911013,212332286
125836732,96286223
162224122,161677969
61828350,58290183
194423357,196206280
159426111,160144589
93413426,88946623
89453554,86696544
173746242,118020947
107367747,104424691
139031342,124671687
127183060,112999291
123193481,123774334
144668661,119674650
62503193,66515061
165121620,172528770
147428884,139778800
200825272,179000655
93540699,88151643
129978068,129899004
72859181,75620588
200835884,204375846
113903745,117473294
195114200,212165924
125252062,114055971
152215249,146599012
207309850,202014083
146024841,160608991
88711741,184788877
48947542,65094123
131809495,118529231
53483522,53379842
204165813,206630888
99676151,120055801
95648923,95648905
179557684,186613946
100088182,94156995
162881997,160209431
114941518,59762598
186951961,187136636
54186628,59612902
60557111,63861554
130937313,128188619
98070486,73576542
146643104,147071539
65434358,66945001
90768868,117781773
151878945,127894146
215672801,214614638
120960601,122592460
53910062,52372195
188754731,173492799
140958869,76356457
188208197,184072472
109143849,115532363
204526891,184286001
192832196,186147087
81393578,128451251
48291468,184052971
201596642,204766842
202731007,196639993
92278067,52392005
198493157,167305720
147264997,153715213
109133062,93761625
131081686,188223203
160668892,181836903
177498209,142460783
206552412,203721288
126845216,116103154
216766680,204951128
140467496,118472582
93852580,36401012
144134130,144346451
156962141,38734166
60023543,60207326
209605010,208228256
164426072,170645449
100060655,98687652
128715743,138781787
145392164,141212383
155251216,142506882
183736831,151669071
139061760,132747249
91879146,93412013
213837593,218380383
217754529,161618738
213281641,213431491
138974388,153404817
209304199,200032160
170966034,19281070
90721974,74893715
76891702,140531156
115246269,115331083
158779472,157106154
111548323,27624418
121218281,147397020
139257703,135696145
210899008,200796374
192387751,193313093
55154653,38014882
178078033,179821440
169512957,178658724
146853926,151573488
105439988,113567833
167074852,192401744
109582640,108775645
154474618,158803030
139836858,97705851
151568931,143144126
78082197,9301496
206491331,204675663
56074492,51400154
173212882,195248181
139408242,176165981
111623116,129522721
194729724,194748170
150588699,169964732
165123300,167886133
210535691,150894162
112074283,111775136
126006544,118710274
49418998,83456450
97822263,99003687
103099751,103842815
187783042,191819376
202304234,198760643
191947349,212998646
153549042,213197413
64223836,70193744
154972984,147409003
75700771,76069059
42041464,46562894
99333906,103708902
144455563,139913021
207225270,208635880
71899024,98324685
118883110,99122528
121218281,178853156
94250238,69968542
179804548,191024471
217911516,217911471
191303545,190411958
207587024,198120973
132756450,136433333
14530401,415568
73373769,62692234
187960217,184067316
130974071,148072592
161641936,155232768
140735506,146259154
209481551,208562117
210888925,207772043
180626291,183322334
193227615,205653676
6446762,78091082
75499149,110179356
141422294,134495459
146538920,153224897
112167235,31118266
134404281,133157786
41288547,58147877
199548686,195621107
156533396,89186447
133226522,130502762
207962748,177724459
150955470,147380868
186452696,188188021
140135462,132563689
213659429,211422535
30196135,98679245
72761918,61434286
77757471,109677436
22667100,49418972
88796949,88070175
112003459,136029961
122322088,127512532
209106655,214330794
127589460,120134190
114742660,95769518
145677810,153463298
201392603,210153419
64434142,53455910
160216460,102968622
144921966,146608504
116089590,118835326
146830001,145143325
173048123,176335532
182663072,183282906
178442738,176335532
144461616,145591511
62265891,78577617
47636847,94131751
147415998,142385883
79211564,78406187
193387563,193951678
132542893,121581957
86220942,96148736
90775098,89819283
137473488,191896596
95667832,106663920
139848133,150920348
88852324,23594873
136567982,80915561
169963820,155984621
118868513,121492457
201432281,200562692
123053830,113261996
153985992,154671847
117144847,123501878
209884520,211583566
79651364,69705635
140787995,209579513
207776576,202114084
99745253,152694096
67255216,164936366
165031882,181254409
112767675,111227877
149562951,146311588
123494909,114124212
159278412,164019506
170120901,184121071
177759454,179863175
153591121,71993501
42553792,72234214
150920177,158612480
38931595,39734955
140973351,196599986
91946795,91034510
173559053,177158665
140706839,86274912
195583296,178637563
152687645,169662912
53672962,131257942
95645311,95648905
45691229,100633684
61827605,2670691
207225270,170296108
186278004,192916043
154221878,153233544
59955987,38002864
127398621,146388598
49745861,42874334
146607534,156915181
153478450,188607234
111215976,113448011
212060590,186691031
203927505,209856035
189974029,187147859
135183999,133403005
155330019,154725148
116050828,4308706
109626185,98129380
92593278,97056903
181864954,178545066
103227858,104533686
150826243,150526427
202697685,92658596
212415930,211974006
116103170,106083486
180351158,171874741
84447226,111475645
40101585,34439552
203269594,202738792
176456914,172422116
211137984,201887181
187519718,184580618
174289385,193500749
134423073,133108529
215934382,211497477
182324616,183639308
122552608,130116595
111734577,89448847
98945572,98222157
76676841,55101591
69022571,67360716
70620873,82402965
100715479,82805969
155743417,125601803
86851435,86165560
150080332,149243338
179268589,212487839
176927853,156042439
53672962,14427709
71195634,68703909
12692274,18677483
138974388,148156581
78307035,103002262
188018403,172528424
188705074,182305508
147597573,153481061
109043296,151037920
200512124,211020738
128921071,89752314
192143888,185063887
62976970,67408006
114675804,66945001
21192911,20992868
111122828,123439110
182452402,205118876
139193798,150920348
170621669,174977099
157033886,150352698
163204948,124588229
171575453,174499788
188360198,195266434
159268993,163113909
190371551,171121276
202109609,197907200
216847858,215432696
206620103,200432223
116445604,144497840
83766694,86805741
150107279,146831477
185020584,195362098
157491897,137029831
217852836,215859789
82007253,33604481
103968562,101270796
96719755,77613570
93411659,109798601
139118931,133965781
212142834,209256617
144452903,149835216
182491337,192401744
207659916,201518244
138626793,139426012
161131197,169503054
215590710,214542291
176777174,216673307
89029261,188237949
188573604,176820568
217707806,198336932
104176761,101750389
149135955,70102142
168074878,169050637
20381015,18385636
56967766,73373148
196773340,191288466
33708687,100669306
210950089,159454309
126046852,180528110
119554820,89144664
157176196,183400638
113042721,53139261
154534250,154033262
103837959,100658068
197315593,202344083
70356099,73611746
155994085,134948789
210212287,213910952
77453343,78142501
95407944,81764449
72559858,63611118
185321111,180758693
154038923,143939088
203396231,205653676
79992177,74411387
124561132,38773867
162010091,205263871
135895444,37515679
109117460,113184764
219311791,167305720
132009756,134050453
64380377,63004334
154325967,156129703
102584271,123470917
43276748,413558
214735495,212165924
151105197,152694096
132702037,149483172
115336727,129309181
210605947,160035498
19714699,21483449
125664256,119187682
97637155,706400
143527142,118663917
202097314,185889420
92401182,67266727
100018720,66920891
183150449,182663117
157051657,129522072
145476613,64767177
210366978,202286552
146256246,146826834
119621607,126060249
182762031,158329834
106673681,215978763
181093523,171911562
112616937,123319232
134215227,123889894
142007970,116758895
146156343,152544869
193091409,186024980
149989181,154937089
117325969,126932282
69398743,67603692
63541854,103442088
110984142,98846245
185367503,156848426
174229888,174147711
174669378,169823188
155686918,142143293
151493450,156451305
161136862,139426799
68945498,67869700
69164347,103081438
133681025,138006263
183173873,183639308
94591794,76069059
22902622,50330603
73415199,150814338
185461173,179089190
65863291,115857670
209947559,209175133
217158320,213640260
173702873,171588327
87327953,41729883
193299268,194570649
170653491,126004580
145631776,138167117
120259481,122947999
171255261,184370983
73906911,77109293
101499418,101382695
80573847,53815159
100784237,41214816
202092131,212090459
165123294,167361581
192591416,190044141
153215849,153481061
126854429,125065128
150898082,152960795
35543957,28873457
51890432,56971200
199398546,198624744
165310769,179445814
161605349,156291742
134022845,134223346
149086420,105921506
45691229,67101298
65584283,69196965
148269668,148310515
60441023,75672775
43945344,116518957
154725117,154297520
165599328,149757770
125582610,83795411
87122819,96954859
89158456,164449514
211062683,195590627
141828906,137033748
147712667,205101226
156543553,142266667
169413399,160718485
146461476,136243487
132710110,146311588
63313326,74411387
190129156,191819378
72025811,57946193
1213079,10728032
189546755,184478646
86328181,76226833
172404601,192953156
61406125,59764788
143936656,153224897
162863140,160580395
148616118,152954919
122270239,116421348
164323557,159469221
140514147,151613995
67537021,87693360
204465825,212332286
160602521,174570005
154234746,142277166
150464504,154367235
96221230,126150299
184286073,183340699
142984722,143056113
136785441,126511524
126842455,128472654
74662660,81486465
82480324,71151021
191379524,42768886
153804897,157204497
119594361,115532363
145416923,148895554
178134583,163185099
46984883,33737868
178831497,173171143
113593372,120470287
36314185,27902304
199308965,189279143
143865319,140963877
134353961,115613795
37971656,42513027
37196402,84916228
47594412,40670460
185115154,194474825
133451213,125276244
69036194,131644866
170837805,164203423
194424130,193895816
148346544,143686961
141034594,141145515
84383342,88215279
62786362,65590597
202542696,145003460
140966270,174753396
129431447,146038212
110573955,109634894
93920605,68927634
152830653,153233544
65723328,57612097
50690430,38773784
194729724,184634507
135920207,129951061
126426655,14095695
112233900,100170818
57003744,58884473
193882048,113625033
44013816,10530103
93546465,137431488
129596865,133399645
176736466,182680037
106649058,158612480
148720012,137328477
98835229,74396463
195914555,195372366
172617949,143056113
182210299,179532478
99697980,97815230
185048992,178224557
145115951,149689244
134361803,121810378
108060608,103620641
140981383,115613795
165924559,194874463
143936237,166440952
181997725,120655909
159874427,161516875
207566414,197770532
29412605,150894162
37825998,157446413
157895122,150894162
155221830,154469787
114541321,113030701
91213678,100082635
149454289,132783676
134215842,139462860
178886917,182331189
164717029,165422242
209481551,212728326
161507513,164365476
79011516,78332577
202012833,202738792
149533298,150729905
206239072,150255995
157135632,139913021
91321775,99847667
104721608,100749216
207520684,203516647
184357689,163104117
129001583,84436025
144816678,154221758
201753250,205016394
198407635,198621121
119700313,124756566
152938923,59608047
185833620,194551171
149791287,118099017
196830736,194117153
208409121,211422535
193089907,194844649
178021833,181658221
72313974,73515371
180143855,184007518
62432642,138881753
207495760,208461134
132428027,90228746
170155197,169300996
198228318,199814213
204165813,217474454
195035626,161144787
106097051,84307941
105197017,113345966
63884263,63667057
121477278,125656007
149900427,149537392
102213143,69307543
113204254,127636611
202232751,179664465
146636938,76220466
198508899,197791553
145310911,143083852
61480587,63835867
187710903,162184316
141144302,169525097
132925808,190411662
114524187,108002581
104594554,89081074
104216065,14428033
20005430,18677483
51754175,38002864
211547235,214046531
86839969,52914379
115519903,127243054
57106044,57291520
176957763,176741424
153427403,181663327
80747878,75888099
189758269,201518244
197478323,194103700
160645822,163261590
144417342,95322887
129390927,166690617
183192076,183803986
210083267,204319004
172914898,183656422
175884934,171169175
63861360,62538295
