tshirt,positive_pant,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9
198427522,114895700,30791840,144413214,46285739,46820330,100332942,152022743,178442446,180266107,118099017
136861565,143682932,198668842,166636534,94044162,133786550,9622513,74020797,203043622,168365108,116341090
56692924,58061839,203914603,171176315,89332658,132856876,51736820,55721809,204681186,172482221,116637399
121186036,126529806,205337741,170861555,95132050,137630546,99141142,59084479,209033779,174352147,124355092
123302194,152528145,200217479,162803654,94185594,133991177,97445748,69902135,204701771,167530794,120663539
18017657,106117054,209033673,172593457,89186785,131045676,52199892,56850927,209157647,173866234,117725919
103162665,103913814,191314051,162573368,85600307,136051002,91305733,57378769,193917753,164919180,120663747
108415948,109263779,200498446,167756346,88028281,120280960,61558184,64999909,202933956,168462993,113362943
160991545,154039382,204701771,163510040,88213347,130516347,90804709,70531224,206905573,166139534,118969718
115332024,115863278,202212715,167352440,92333258,141919203,36436984,43308733,204074692,168881846,127122617
75266211,70835199,191907157,165590674,90497356,133277821,92732076,65899999,194820053,166706433,116958552
203405376,208634490,192393934,161437346,92366479,138287339,55480824,65570689,194383747,163788668,115471734
76657654,159242763,50847579,150510849,58890483,60008389,103968631,15859987,173002104,174246019,126820490
193310676,173556240,173023387,134959492,196133250,52952607,100019428,141710674,16976581,31373386,114017323
185082742,167756565,67206069,65908568,54414152,95394213,166462901,66927009,52793445,183092892,110104099
177601603,177601611,198241765,160518929,95609113,126798909,79088971,79585856,202231798,162135492,111173001
133852667,133976176,204635166,16321310,92872990,130348874,97003783,65442816,205100576,169443962,112578121
71843097,74842374,205633937,173082981,93287891,138900269,96374396,74253630,207690680,178395837,113139714
188382137,142719244,209711193,173454300,95609040,134983487,79763343,86274635,214759529,174489557,116491639
190778512,70531224,191564525,153563751,93446284,125869100,49876644,59764788,195754823,157690246,119164047
211704684,194728260,213400398,173711173,97337723,143594665,61028944,75200287,216847243,174860264,120577015
135635845,129871572,199918391,164972477,87481565,135625533,92362625,67134765,202222564,171963226,120654619
81143005,113167917,191318958,156915181,209137094,63074978,100859348,161353632,191314051,48877,127110383
209497033,193941432,209109872,167837002,93321666,138174465,98703365,71277061,21045586,173632712,116394344
147345126,137091844,206747758,174361923,93862527,147532876,58549116,63584358,208596397,177137196,131307704
106219833,119771194,21192963,150798923,2326283,23301892,100693854,157199736,179657889,185420854,131437003
77486108,102106099,203519005,173790765,92431538,140397290,60801656,63054630,204908359,174328220,125028638
199605486,204272076,202014083,160828804,93711500,130821221,99239985,72779392,202740353,163130750,116045218
193779390,193779419,191586264,165793491,88424789,137829167,67025275,69560239,193334391,16910504,118885339
196374017,117871365,207890907,177856995,87882306,135791520,96598177,62607107,208603806,178246520,123497080
192436915,172578712,18677483,163710006,94385761,132323605,60202273,61018129,201488308,166455383,126972069
118225370,87777564,196158534,173492632,90814491,137029831,94821317,62673562,201071846,174499788,126663772
144791747,144423180,206151847,169065934,93446284,134892872,97268864,69968566,210345531,170283635,126844736
82217792,85571678,194706701,173403875,73350187,140153585,95884633,35211516,195973345,174130239,125484181
136868377,136378490,204151498,161654569,88543715,11989602,92230522,74364007,210644947,16910504,109392903
202697933,138631241,60921695,48675384,26790381,96763603,150786100,60587151,213086023,160051353,100104639
81294674,127767326,60741354,50125118,38858780,94250242,160086717,53207280,25918616,176334535,101254917
190478471,207293631,202046578,167630514,91297914,144322640,60885236,65620553,202742842,171167363,128151294
205525635,173294268,213186555,179994746,92349682,149654935,74155098,75989255,217324566,187504608,131491575
181534850,195692934,206214993,170747507,98177538,136048835,99172729,70495996,208611914,178443488,115148383
132546699,109291566,72818673,61063073,55020284,95106103,166639095,68448391,43798692,176844099,102490048
107586022,103605061,18974456,165722618,87004870,134155491,49429875,57746090,192337066,166578517,117395002
130378652,112229531,199725037,172849747,87263783,141273635,92353287,66092472,202998003,176509618,122693039
58506496,133930049,193015054,164791423,92709014,133348387,56680848,60604963,193810572,169217021,119078770
191606485,156194802,201523373,160837139,81225604,126464733,64526378,67593272,205687475,168903506,115196098
216385831,142233961,57116775,49433548,31120612,92333024,159187435,56844161,215136479,172513274,100636718
194688062,192791137,200873636,158581551,89186785,121315343,95105978,60801656,202212255,160828770,111081475
112786958,110180203,21116542,166334360,95680093,132796084,80879625,82704316,217800751,167686306,116949732
110193465,104932806,196526963,161786977,87063280,134155491,48679071,54801018,200613320,163102763,113743901
101075355,97135321,202231798,176747833,90774245,125756218,95592950,60801656,204917646,178282024,116918549
93249480,81833206,209720846,178121007,89715586,142992919,96136589,78025844,210896305,179897630,127550923
149540842,152976521,204908359,169117414,89158458,136797712,89657506,63917461,208603719,172593457,12532610
49487363,49040841,203934853,161662506,92709024,129433532,61347817,62212829,206047456,169692610,118523695
